NAME,ADDRESS,STATE,ZIP,TYPE,COUNTY,LATITUDE,LONGITUDE,PT_ENROLL,FT_ENROLL,TOT_ENROLL,TOT_EMPLOY,NAICS_DESC,EMPLOYEE/STUDENT RATIO,INCOME,POPULATION
St. Cloud State University,720 Fourth Ave. South,MN,56301,public,Stearns,45.553227,-94.152657,5374,11083,16457,1591,"Colleges, Universities, and Professional Schools",10.343808925204272,"68,026","5,639,632"
Lake Superior College,2101 Trinity Rd,MN,55811,public,St. Louis,46.784671,-92.145255,2688,2147,4835,383,Junior Colleges,12.62402088772846,"68,026","5,639,632"
The College of Saint Scholastica,1200 Kenwood Ave,MN,55811,private non-profit,St. Louis,46.81544,-92.105738,821,3323,4144,750,"Colleges, Universities, and Professional Schools",5.525333333333333,"68,026","5,639,632"
Hibbing Community College-A Technical and Community College,1515 E 25th St,MN,55746,public,St. Louis,47.422275,-92.921052,439,876,1315,170,Junior Colleges,7.735294117647059,"68,026","5,639,632"
Vermilion Community College,1900 E Camp St,MN,55731,public,St. Louis,47.905213,-91.837938,221,542,763,75,Junior Colleges,10.173333333333334,"68,026","5,639,632"
Apostolic Bible Institute Inc,6944 Hudson Blvd N,MN,55128,private non-profit,Washington,44.949609,-92.966523,4,44,48,40,"Colleges, Universities, and Professional Schools",1.2,"68,026","5,639,632"
Winona State University,8th and Johnson St,MN,55987,public,Winona,44.046572,-91.64447,1214,7723,8937,999,"Colleges, Universities, and Professional Schools",8.945945945945946,"68,026","5,639,632"
Regency Beauty Institute-Blaine,1351 113th Ave NE,MN,55434,private for profit,Anoka,45.132464,-93.266236,31,90,121,205,Cosmetology and Barber Schools,0.5902439024390244,"68,026","5,639,632"
Bemidji State University,1500 Birchmont Dr,MN,56601,public,Beltrami,47.482505,-94.874529,1442,3575,5017,528,"Colleges, Universities, and Professional Schools",9.50189393939394,"68,026","5,639,632"
Northwest Technical College,905 Grant Avenue SE,MN,56601,public,Beltrami,47.452652,-94.853985,733,435,1168,108,Junior Colleges,10.814814814814817,"68,026","5,639,632"
Oak Hills Christian College,1600 Oak Hills Rd SW,MN,56601,private non-profit,Beltrami,47.425836,-94.901503,21,124,145,27,"Colleges, Universities, and Professional Schools",5.37037037037037,"68,026","5,639,632"
Bethany Lutheran College,700 Luther Dr,MN,56001,private non-profit,Blue Earth,44.166485,-93.990744,35,570,605,186,"Colleges, Universities, and Professional Schools",3.252688172043011,"68,026","5,639,632"
Martin Luther College,1995 Luther Ct,MN,56073,private non-profit,Brown,44.304543,-94.472039,106,700,806,100,"Colleges, Universities, and Professional Schools",8.06,"68,026","5,639,632"
Fond du Lac Tribal and Community College,2101 14th St,MN,55720,public,Carlton,46.689796,-92.451428,1409,891,2300,144,Junior Colleges,15.97222222222222,"68,026","5,639,632"
Leech Lake Tribal College,6945 Littlewolf Road NW,MN,56633,public,Cass,47.395686,-94.651563,82,248,330,70,"Colleges, Universities, and Professional Schools",4.714285714285714,"68,026","5,639,632"
Concordia College at Moorhead,901 S 8th St,MN,56562,private non-profit,Clay,46.865496,-96.770707,77,2554,2631,782,"Colleges, Universities, and Professional Schools",3.364450127877238,"68,026","5,639,632"
Minnesota State University Moorhead,1104 7th Ave S,MN,56563,public,Clay,46.866482,-96.763376,1483,5421,6904,836,"Colleges, Universities, and Professional Schools",8.258373205741627,"68,026","5,639,632"
Central Lakes College-Brainerd,501 West College Drive,MN,56401,public,Crow Wing,46.346006,-94.21524,2170,2154,4324,324,Junior Colleges,13.34567901234568,"68,026","5,639,632"
Summit Academy Opportunities Industrialization Center,935 Olson Memorial Hwy,MN,55405,private non-profit,Hennepin,44.983265,-93.295151,0,273,273,43,Other Technical and Trade Schools,6.348837209302325,"68,026","5,639,632"
Walden University,"100 Washington Avenue South, Suite 900",MN,55401,private for profit,Hennepin,44.978827,-93.261164,16428,31788,48216,2968,"Colleges, Universities, and Professional Schools",16.245283018867923,"68,026","5,639,632"
Itasca Community College,1851 Hwy 169 East,MN,55744,public,Itasca,47.242363,-93.495483,346,915,1261,144,Junior Colleges,8.756944444444445,"68,026","5,639,632"
Rainy River Community College,1501 Hwy 71,MN,56649,public,Koochiching,48.590041,-93.429773,89,286,375,44,Junior Colleges,8.522727272727273,"68,026","5,639,632"
Southwest Minnesota State University,1501 State St,MN,56258,public,Lyon,44.454547,-95.758997,4276,2505,6781,423,"Colleges, Universities, and Professional Schools",16.030732860520093,"68,026","5,639,632"
Academy College,"1101 E. 78th Street, Suite 100",MN,55420,private for profit,Hennepin,44.861452,-93.259384,68,84,152,59,"Colleges, Universities, and Professional Schools",2.5762711864406778,"68,026","5,639,632"
Alexandria Technical & Community College,1601 Jefferson Streeet,MN,56308,public,Douglas,45.868592,-95.371579,1405,1539,2944,266,Junior Colleges,11.06766917293233,"68,026","5,639,632"
American Indian OIC Inc,1845 E. Franklin Ave,MN,55404,private non-profit,Hennepin,44.961993,-93.246166,58,139,197,32,Other Technical and Trade Schools,6.15625,"68,026","5,639,632"
Anoka Technical College,1355 Highway 10 West,MN,55303,public,Anoka,45.216331,-93.415955,1102,1064,2166,191,Junior Colleges,11.340314136125654,"68,026","5,639,632"
Bethel University,3900 Bethel Dr,MN,55112,private non-profit,Ramsey,45.057835,-93.160366,1546,2920,4466,890,"Colleges, Universities, and Professional Schools",5.017977528089888,"68,026","5,639,632"
Bethel Seminary-St. Paul,3949 Bethel Dr,MN,55112,private non-profit,Ramsey,45.057904,-93.160492,304,277,581,101,"Colleges, Universities, and Professional Schools",5.752475247524752,"68,026","5,639,632"
Carleton College,One North College Street,MN,55057,private non-profit,Rice,44.462304,-93.154662,18,2037,2055,771,"Colleges, Universities, and Professional Schools",2.665369649805448,"68,026","5,639,632"
Concordia University-Saint Paul,1282 Concordia Ave,MN,55104,private non-profit,Ramsey,44.949759,-93.154861,879,2124,3003,512,"Colleges, Universities, and Professional Schools",5.865234375,"68,026","5,639,632"
Dakota County Technical College,1300  145th Street East,MN,55068,public,Dakota,44.737466,-93.077972,1566,1678,3244,323,Junior Colleges,10.043343653250774,"68,026","5,639,632"
Cosmetology Careers Unlimited-Duluth,121 W Superior St,MN,55802,private for profit,St. Louis,46.785498,-92.100427,0,36,36,11,Cosmetology and Barber Schools,3.272727272727273,"68,026","5,639,632"
Duluth Business University,4724 Mike Colalillo Drive,MN,55807,private for profit,St. Louis,46.742888,-92.157379,209,70,279,47,Junior Colleges,5.9361702127659575,"68,026","5,639,632"
Minnesota State Community and Technical College,1414 College Way,MN,56537,public,Otter Tail,46.287389,-96.096366,3496,3285,6781,573,Junior Colleges,11.834205933682371,"68,026","5,639,632"
Globe University-Woodbury,8089 Globe Drive,MN,55125,private for profit,Washington,44.946656,-92.941145,701,456,1157,150,"Colleges, Universities, and Professional Schools",7.713333333333333,"68,026","5,639,632"
Minnesota West Community and Technical College,1593 11th Ave,MN,56241,public,Yellow Medicine,44.80755,-95.561709,1864,1335,3199,324,Junior Colleges,9.873456790123456,"68,026","5,639,632"
Gustavus Adolphus College,800 West College Avenue,MN,56082,private non-profit,Nicollet,44.324968,-93.971928,42,2482,2524,699,"Colleges, Universities, and Professional Schools",3.6108726752503575,"68,026","5,639,632"
Hamline University,1536 Hewitt Avenue,MN,55104,private non-profit,Ramsey,44.965696,-93.163983,1891,2794,4685,795,"Colleges, Universities, and Professional Schools",5.8930817610062896,"68,026","5,639,632"
Hazelden Graduate School of Addiction Studies,15251 Pleasant Valley Rd,MN,55012,private non-profit,Chisago,45.377896,-92.796687,40,63,103,9,"Colleges, Universities, and Professional Schools",11.444444444444445,"68,026","5,639,632"
Hennepin Technical College,9000 Brooklyn Blvd,MN,55445,public,Hennepin,45.096534,-93.397755,4120,2369,6489,560,Junior Colleges,11.5875,"68,026","5,639,632"
Cosmetology Careers Unlimited-Hibbing,2534 E. Beltline,MN,55746,private for profit,St. Louis,47.41989,-92.923517,0,31,31,8,Cosmetology and Barber Schools,3.875,"68,026","5,639,632"
Aveda Institute-Minneapolis,400 Central Ave SE,MN,55414,private for profit,Hennepin,44.987863,-93.253702,0,437,437,59,Cosmetology and Barber Schools,7.406779661016949,"68,026","5,639,632"
The Art Institutes International-Minnesota,"15 S 9th Street, LaSalle Building",MN,55402,private for profit,Hennepin,44.975881,-93.276514,431,1042,1473,179,"Colleges, Universities, and Professional Schools",8.22905027932961,"68,026","5,639,632"
South Central College,1920 Lee Blvd,MN,56003,public,Nicollet,44.174326,-94.04741,1938,1769,3707,539,Junior Colleges,6.877551020408164,"68,026","5,639,632"
Minnesota State University-Mankato,South Rd and Ellis Ave,MN,56001,public,Blue Earth,44.147253,-93.998494,3296,12117,15413,1615,"Colleges, Universities, and Professional Schools",9.543653250773994,"68,026","5,639,632"
Mayo School of Health Sciences,200 First St SW,MN,55905,private non-profit,Olmsted,44.022784,-92.466645,0,307,307,157,"Colleges, Universities, and Professional Schools",1.9554140127388533,"68,026","5,639,632"
Argosy University-Twin Cities,1515 Central Parkway,MN,55121,private for profit,Dakota,44.837284,-93.173871,1094,793,1887,319,"Colleges, Universities, and Professional Schools",5.915360501567398,"68,026","5,639,632"
Mesabi Range Community and Technical College,1001 Chestnut St W,MN,55792,public,St. Louis,47.524554,-92.549088,573,878,1451,127,Junior Colleges,11.4251968503937,"68,026","5,639,632"
University of Minnesota,100 Church Street SE,MN,55455,public,Hennepin,44.977886,-93.235352,12932,38921,51853,17490,"Colleges, Universities, and Professional Schools",2.964722698684963,"68,026","5,639,632"
Minneapolis Community and Technical College,1501 Hennepin Ave,MN,55403,public,Hennepin,44.972672,-93.284489,6463,3627,10090,768,Junior Colleges,13.138020833333334,"68,026","5,639,632"
Herzing University-Minneapolis,5700 W Broadway,MN,55428,private for profit,Hennepin,45.056273,-93.366498,140,206,346,71,"Colleges, Universities, and Professional Schools",4.873239436619718,"68,026","5,639,632"
Minnesota School of Cosmetology,1750 WEIR DRIVE,MN,55125,private for profit,Washington,44.92512,-92.973902,0,193,193,23,Cosmetology and Barber Schools,8.391304347826088,"68,026","5,639,632"
Crossroads College,920 Mayowood Road SW,MN,55902,private non-profit,Olmsted,43.997064,-92.476297,18,133,151,43,"Colleges, Universities, and Professional Schools",3.511627906976744,"68,026","5,639,632"
University of Minnesota-Duluth,515 Darland Administration Bldg,MN,55812,public,St. Louis,46.818896,-92.085177,1630,9861,11491,1644,"Colleges, Universities, and Professional Schools",6.989659367396594,"68,026","5,639,632"
University of Minnesota-Morris,309 Behmler Hall,MN,56267,public,Stevens,45.589829,-95.901756,130,1766,1896,425,"Colleges, Universities, and Professional Schools",4.461176470588235,"68,026","5,639,632"
Minnesota School of Business-Richfield,1401 W 76 St,MN,55423,private for profit,Hennepin,44.865436,-93.297366,782,491,1273,253,"Colleges, Universities, and Professional Schools",5.031620553359684,"68,026","5,639,632"
North Hennepin Community College,7411 85th Ave N,MN,55445,public,Hennepin,45.107408,-93.373662,5431,2270,7701,448,Junior Colleges,17.189732142857142,"68,026","5,639,632"
National American University-Roseville,1550 West Highway 36,MN,55113,private for profit,Ramsey,45.009683,-93.170514,478,57,535,43,"Colleges, Universities, and Professional Schools",12.44186046511628,"68,026","5,639,632"
Brown College-Mendota Heights,1345 Mendota Heights Road,MN,55120,private for profit,Dakota,44.862589,-93.171597,109,194,303,107,"Colleges, Universities, and Professional Schools",2.83177570093458,"68,026","5,639,632"
Northland Community and Technical College,1101 Hwy One East,MN,56701,public,Pennington,48.124955,-96.162362,2185,1817,4002,311,Junior Colleges,12.868167202572348,"68,026","5,639,632"
Northwest Technical Institute,950 Blue Gentian Road Suite#500,MN,55121,private for profit,Dakota,44.860069,-93.135086,0,29,29,7,Junior Colleges,4.142857142857143,"68,026","5,639,632"
Northwestern Health Sciences University,2501 W 84th St,MN,55431,private non-profit,Hennepin,44.85097,-93.311218,116,756,872,283,"Colleges, Universities, and Professional Schools",3.081272084805654,"68,026","5,639,632"
Regency Beauty Institute-Burnsville,14350 Buck Hill Road,MN,55306,private for profit,Dakota,44.744157,-93.28904,23,78,101,7,Cosmetology and Barber Schools,14.428571428571429,"68,026","5,639,632"
St. Cloud Technical and Community College,1540 Northway Drive,MN,56303,public,Stearns,45.578527,-94.175481,2474,2247,4721,414,Junior Colleges,11.403381642512077,"68,026","5,639,632"
Regency Beauty Institute-St. Cloud,110 2nd Street South,MN,55387,private for profit,Stearns,45.548631,-94.216276,0,68,68,6,Cosmetology and Barber Schools,11.333333333333334,"68,026","5,639,632"
Saint Johns University,31802 County Rd 159,MN,56321,private non-profit,Stearns,45.581357,-94.39192,100,1883,1983,508,"Colleges, Universities, and Professional Schools",3.9035433070866143,"68,026","5,639,632"
Saint Mary's University of Minnesota,700 Terrace Heights,MN,55987,private non-profit,Winona,44.045203,-91.696604,2285,3289,5574,984,"Colleges, Universities, and Professional Schools",5.664634146341464,"68,026","5,639,632"
Crown College,8700 College View Drive,MN,55375,private non-profit,Carver,44.885372,-93.743015,241,1028,1269,258,"Colleges, Universities, and Professional Schools",4.918604651162791,"68,026","5,639,632"
University of St. Thomas,2115 Summit Ave,MN,55105,private non-profit,Ramsey,44.943375,-93.190407,3020,7296,10316,1995,"Colleges, Universities, and Professional Schools",5.170927318295739,"68,026","5,639,632"
Empire Beauty School-Bloomington,9749 Lyndale Ave S,MN,55420,private for profit,Hennepin,44.82746,-93.287367,42,150,192,17,Cosmetology and Barber Schools,11.294117647058824,"68,026","5,639,632"
United Theological Seminary of the Twin Cities,3000 Fifth St NW,MN,55112,private non-profit,Ramsey,45.057139,-93.224977,79,53,132,48,"Colleges, Universities, and Professional Schools",2.75,"68,026","5,639,632"
Ridgewater College,2101 15th Ave NW,MN,56201,public,Kandiyohi,45.13832,-95.073054,1326,2391,3717,398,Junior Colleges,9.339195979899497,"68,026","5,639,632"
Minnesota State College-Southeast Technical,1250 Homer Rd,MN,55987,public,Winona,44.024554,-91.618314,1051,1222,2273,208,Junior Colleges,10.927884615384617,"68,026","5,639,632"
Century College,3300 Century Ave N,MN,55110,public,Washington,45.041816,-92.982109,5986,4494,10480,777,Junior Colleges,13.487773487773488,"68,026","5,639,632"
Minnesota School of Business-Brooklyn Center,5910 Shingle Creek Pky,MN,55430,private for profit,Hennepin,45.062699,-93.311831,160,120,280,32,"Colleges, Universities, and Professional Schools",8.75,"68,026","5,639,632"
Adler Graduate School,1550 East 78th Street,MN,55423,private non-profit,Hennepin,44.862865,-93.252532,334,0,334,76,"Colleges, Universities, and Professional Schools",4.394736842105263,"68,026","5,639,632"
National American University-Brooklyn Center,"6120 Earle Brown Drive, Suite 100",MN,55430,private for profit,Hennepin,45.067311,-93.307608,792,74,866,58,"Colleges, Universities, and Professional Schools",14.93103448275862,"68,026","5,639,632"
Miami Ad School-Minneapolis,"25 North 4th Street , Suite 201",MN,55401,private for profit,Hennepin,44.980971,-93.272539,0,29,29,4,Other Technical and Trade Schools,7.25,"68,026","5,639,632"
Capella University,"225 South 6th Street, 9th Floor",MN,55402,private for profit,Hennepin,44.976186,-93.268714,34004,2331,36335,2842,"Colleges, Universities, and Professional Schools",12.785010555946515,"68,026","5,639,632"
Anthem College-Minnesota,5100 Gamble Drive,MN,55416,private for profit,Hennepin,44.964711,-93.345362,0,229,229,39,Junior Colleges,5.871794871794871,"68,026","5,639,632"
McNally Smith College of Music,19 Exchange Street East,MN,55101,private for profit,Ramsey,44.949678,-93.097556,142,492,634,177,"Colleges, Universities, and Professional Schools",3.5819209039548023,"68,026","5,639,632"
White Earth Tribal and Community College,202 -210 Main Street  South,MN,56557,private non-profit,Mahnomen,47.314039,-95.968291,20,64,84,41,Junior Colleges,2.048780487804878,"68,026","5,639,632"
National American University-Bloomington,"7801 Metro Parkway, Suite 200",MN,55425,private for profit,Hennepin,44.861375,-93.228669,484,95,579,51,"Colleges, Universities, and Professional Schools",11.352941176470589,"68,026","5,639,632"
